user_id,chat_id,language,number_messages,handling_time,start_time,website,website_summary
User 1404,8737,English,19,1292.0,2018-06-05 14:51:59.892827,Website B,Website B
User 1404,8738,English,22,1074.0,2018-06-05 14:44:13.500779,Website B,Website B
User 1404,8739,English,20,1833.0,2018-06-05 15:44:39.295866,Website C,Website C
User 1346,8740,English,21,1374.0,2018-06-05 14:57:28.675696,Website C,Website C
User 1346,8741,English,15,821.0,2018-06-05 13:59:23.287910,Website C,Website C
User 1404,8742,English,30,1602.0,2018-06-05 16:13:44.434953,Website C,Website C
User 1404,8743,English,18,973.0,2018-06-05 15:56:23.282475,Website C,Website C
User 1395,8744,English,10,671.0,2018-06-05 15:57:27.617337,Website C,Website C
User 1395,8745,English,8,462.0,2018-06-05 15:07:22.431692,Website B,Website B
User 1395,8746,English,6,265.0,2018-06-05 16:20:43.107908,Website C,Website C
User 1395,8747,English,16,954.0,2018-06-05 15:54:18.130541,Website B,Website B
User 1395,8748,English,8,228.0,2018-06-05 15:00:34.154964,Website C,Website C
User 1395,8749,English,10,599.0,2018-06-05 16:01:40.673987,Website C,Website C
User 1395,8750,English,12,619.0,2018-06-05 15:41:03.523722,Website B,Website B
User 1404,8752,English,13,560.0,2018-06-05 16:35:31.843065,Website B,Website B
User 1395,8753,English,11,672.0,2018-06-05 16:08:34.042245,Website B,Website B
User 1404,8754,English,5,257.0,2018-06-05 14:50:22.229714,Website C,Website C
User 1395,8755,English,21,945.0,2018-06-05 15:16:04.155186,Website C,Website C
User 1404,8756,English,30,1088.0,2018-06-05 16:23:00.713692,Website B,Website B
User 1395,8757,English,26,1525.0,2018-06-05 16:41:02.025800,Website B,Website B
User 1395,8758,English,10,460.0,2018-06-05 15:18:07.581697,Website C,Website C
User 1395,8759,English,19,825.0,2018-06-05 15:51:49.940043,Website D,Website D
User 1404,8760,English,9,1616.0,2018-06-05 16:19:59.727390,Website B,Website B
User 1404,8761,English,43,1549.0,2018-06-05 15:54:59.802894,Website C,Website C
User 1395,8762,English,13,948.0,2018-06-05 16:53:35.876051,Website C,Website C
User 1404,8763,English,17,1447.0,2018-06-05 16:45:40.074322,Website C,Website C
User 1395,8765,English,15,815.0,2018-06-05 15:45:30.688907,Website B,Website B
User 1395,8766,English,14,870.0,2018-06-05 16:08:59.746380,Website D,Website D
User 1395,8767,English,7,495.0,2018-06-05 17:32:16.742194,Website C,Website C
User 1404,8768,English,4,197.0,2018-06-05 15:48:44.864777,Website B,Website B
User 1404,8769,English,23,695.0,2018-06-05 17:34:26.746744,Website C,Website C
User 1404,8770,English,13,580.0,2018-06-05 16:37:42.883359,Website C,Website C
User 1350,8771,English,11,593.0,2018-06-05 16:28:37.619870,Website C,Website C
User 1350,8773,English,22,974.0,2018-06-05 17:41:11.291429,Website B,Website B
User 1350,8774,English,5,184.0,2018-06-05 17:19:18.511971,Website C,Website C
User 1350,8775,English,18,1014.0,2018-06-05 17:07:56.591266,Website C,Website C
User 1350,8776,English,25,1994.0,2018-06-05 18:18:24.528696,Website D,Website D
User 1350,8777,English,40,1635.0,2018-06-05 18:25:33.521694,Website D,Website D
User 1350,8778,English,6,308.0,2018-06-05 17:46:29.244882,Website F,Other
User 1350,8779,English,37,1268.0,2018-06-05 18:22:21.837011,Website B,Website B
User 1350,8781,English,18,1123.0,2018-06-05 17:55:05.348744,Website D,Website D
User 1350,8784,English,6,412.0,2018-06-05 17:19:29.118533,Website B,Website B
User 1350,8785,English,18,875.0,2018-06-05 19:18:41.444551,Website B,Website B
User 1392,8787,English,19,993.0,2018-06-05 18:44:04.284942,Website C,Website C
User 1350,8788,English,10,670.0,2018-06-05 18:37:01.021397,Website B,Website B
User 1350,8789,English,11,399.0,2018-06-05 18:25:01.450481,Website B,Website B
User 1392,8790,English,30,4289.0,2018-06-05 19:32:38.632523,Website C,Website C
User 1392,8791,English,7,1981.0,2018-06-05 19:35:10.335157,Website B,Website B
User 1392,8792,English,16,2005.0,2018-06-05 18:44:18.951988,Website C,Website C
User 1350,8793,English,9,459.0,2018-06-05 20:00:12.849165,Website C,Website C
User 1350,8794,English,5,328.0,2018-06-05 18:57:34.371743,Website C,Website C
User 1350,8796,English,60,2883.0,2018-06-05 19:56:24.011095,Website B,Website B
User 1350,8797,English,8,604.0,2018-06-05 18:45:54.909158,Website C,Website C
User 1350,8798,English,26,1128.0,2018-06-05 18:30:58.040577,Website C,Website C
User 1350,8799,English,22,1249.0,2018-06-05 19:16:02.983107,Website C,Website C
User 1392,8800,English,21,1121.0,2018-06-05 18:40:58.625615,Website D,Website D
User 1392,8801,English,19,702.0,2018-06-05 19:25:49.322642,Website B,Website B
User 1350,8802,English,7,370.0,2018-06-05 19:13:18.949850,Website B,Website B
User 1392,8803,English,23,651.0,2018-06-05 19:49:51.766910,Website C,Website C
User 1350,8804,English,23,840.0,2018-06-05 20:00:07.198301,Website B,Website B
User 1452,8805,English,19,988.0,2018-06-05 20:02:31.610969,Website B,Website B
User 1350,8806,English,13,824.0,2018-06-05 20:26:33.379233,Website D,Website D
User 1452,8807,English,13,710.0,2018-06-05 19:34:07.118842,Website B,Website B
User 1452,8808,English,22,828.0,2018-06-05 20:43:24.978594,Website D,Website D
User 1512,8809,English,57,2897.0,2018-06-05 20:39:05.470633,Website B,Website B
User 1512,8810,English,19,1130.0,2018-06-05 19:48:18.888791,Website D,Website D
User 1452,8811,English,26,1293.0,2018-06-05 20:06:40.142084,Website B,Website B
User 1512,8812,English,37,1487.0,2018-06-05 21:45:52.352819,Website D,Website D
User 1452,8813,English,65,3898.0,2018-06-05 22:15:15.337240,Website B,Website B
User 1452,8814,English,34,2566.0,2018-06-05 22:23:29.245838,Website B,Website B
User 1452,8816,English,14,889.0,2018-06-05 20:15:20.297717,Website C,Website C
User 1452,8818,English,141,5920.0,2018-06-05 22:26:09.481044,Website D,Website D
User 1452,8823,English,28,2391.0,2018-06-05 22:51:08.630462,Website B,Website B
User 1452,8824,English,36,2102.0,2018-06-05 22:59:27.287377,Website D,Website D
User 1452,8829,English,8,424.0,2018-06-05 21:10:06.710196,Website B,Website B
User 1452,8834,English,21,1544.0,2018-06-05 22:10:06.300873,Website D,Website D
User 1452,8835,English,26,1748.0,2018-06-05 22:38:51.152125,Website B,Website B
User 1512,8836,English,22,1176.0,2018-06-05 21:39:48.785920,Website B,Website B
User 1452,8837,English,19,1200.0,2018-06-05 23:00:50.727356,Website B,Website B
User 1439,8838,English,33,1357.0,2018-06-06 00:14:25.016682,Website D,Website D
User 1452,8839,English,17,620.0,2018-06-05 23:14:45.771501,Website B,Website B
User 1452,8840,English,35,971.0,2018-06-05 23:47:11.800254,Website B,Website B
User 1452,8841,English,63,2211.0,2018-06-06 00:13:21.510160,Website B,Website B
User 1452,8842,English,53,2487.0,2018-06-06 00:26:32.124348,Website C,Website C
User 1452,8843,English,26,1783.0,2018-06-06 01:27:10.161544,Website B,Website B
User 1452,8844,English,47,2524.0,2018-06-06 00:11:57.953965,Website C,Website C
User 1446,8845,English,12,376.0,2018-06-06 01:07:22.452836,Website B,Website B
User 1452,8846,English,22,1765.0,2018-06-06 01:25:08.804616,Website B,Website B
User 1452,8847,English,21,1550.0,2018-06-06 00:18:42.943202,Website D,Website D
User 1519,8848,English,49,1221.0,2018-06-06 01:02:24.401274,Website C,Website C
User 1519,8849,English,6,366.0,2018-06-06 01:00:41.451783,Website B,Website B
User 1439,8850,English,12,513.0,2018-06-06 02:24:00.229170,Website B,Website B
User 1439,8851,English,9,463.0,2018-06-06 02:33:23.112980,Website B,Website B
User 1439,8852,English,13,343.0,2018-06-06 01:16:41.724668,Website B,Website B
User 1452,8853,English,25,1333.0,2018-06-06 02:22:46.370224,Website B,Website B
User 1452,8854,English,44,1790.0,2018-06-06 04:42:35.131901,Website B,Website B
User 1439,8855,English,10,672.0,2018-06-06 04:38:57.166251,Website C,Website C
User 1439,8856,English,4,312.0,2018-06-06 05:10:35.484339,Website D,Website D
User 1439,8857,English,14,743.0,2018-06-06 05:21:09.459659,Website C,Website C
User 1439,8858,English,19,642.0,2018-06-06 05:47:57.117362,Website C,Website C
User 1439,8859,English,42,1504.0,2018-06-06 05:36:18.598794,Website C,Website C
User 1439,8860,English,15,1140.0,2018-06-06 06:59:03.819595,Website B,Website B
User 1439,8861,English,5,331.0,2018-06-06 07:36:31.474447,Website C,Website C
User 1439,8862,English,23,859.0,2018-06-06 06:00:31.235265,Website C,Website C
User 1439,8863,English,26,863.0,2018-06-06 06:17:30.919709,Website C,Website C
User 1439,8864,English,22,771.0,2018-06-06 06:55:02.312448,Website B,Website B
User 1439,8865,English,10,561.0,2018-06-06 06:54:58.028459,Website D,Website D
User 1439,8866,English,11,561.0,2018-06-06 06:51:51.196165,Website D,Website D
User 1439,8867,English,22,941.0,2018-06-06 07:44:54.866635,Website C,Website C
User 1439,8868,English,6,370.0,2018-06-06 07:15:42.771115,Website B,Website B
User 1439,8869,English,28,1748.0,2018-06-06 08:32:17.029132,Website B,Website B
User 1439,8870,English,41,1589.0,2018-06-06 08:11:58.094858,Website B,Website B
User 1395,8871,English,8,328.0,2018-06-06 07:14:52.820193,Website C,Website C
User 1395,8872,English,19,644.0,2018-06-06 08:07:29.582705,Website C,Website C
User 1395,8873,English,34,1692.0,2018-06-06 09:40:18.323318,Website C,Website C
User 1395,8874,English,40,1717.0,2018-06-06 08:30:26.675340,Website B,Website B
User 1395,8875,English,18,835.0,2018-06-06 09:41:38.388820,Website B,Website B
User 1395,8876,English,31,1474.0,2018-06-06 09:39:14.487065,Website B,Website B
User 1395,8877,English,17,872.0,2018-06-06 09:37:39.787860,Website C,Website C
User 1395,8878,English,19,832.0,2018-06-06 08:55:55.612648,Website B,Website B
User 1395,8879,English,22,971.0,2018-06-06 09:29:34.130853,Website B,Website B
User 1395,8880,English,16,850.0,2018-06-06 10:57:23.414563,Website D,Website D
User 1395,8881,English,36,1211.0,2018-06-06 09:56:54.009179,Website C,Website C
User 1395,8882,English,9,764.0,2018-06-06 10:08:04.537576,Website B,Website B
User 1395,8883,English,21,1170.0,2018-06-06 11:23:04.725172,Website C,Website C
User 1395,8884,English,10,429.0,2018-06-06 10:01:52.835976,Website C,Website C
User 1395,8885,English,7,402.0,2018-06-06 10:58:20.433165,Website C,Website C
User 1395,8886,English,7,587.0,2018-06-06 11:33:34.551059,Website B,Website B
User 1395,8887,English,11,592.0,2018-06-06 10:55:30.819047,Website F,Other
User 1395,8888,English,15,769.0,2018-06-06 09:50:15.654859,Website F,Other
User 1395,8890,English,9,578.0,2018-06-06 10:42:04.853408,Website D,Website D
User 1395,8893,English,15,743.0,2018-06-06 10:14:59.077053,Website D,Website D
User 1395,8894,English,11,654.0,2018-06-06 10:45:53.607254,Website B,Website B
User 1395,8895,English,8,813.0,2018-06-06 11:28:20.878561,Website D,Website D
User 1395,8896,English,20,1107.0,2018-06-06 10:36:51.229099,Website D,Website D
User 1395,8897,English,11,1126.0,2018-06-06 10:36:47.230228,Website C,Website C
User 1395,8899,English,19,773.0,2018-06-06 11:02:10.878561,Website D,Website D
User 1395,8901,English,17,473.0,2018-06-06 11:46:15.057053,Website B,Website B
User 1395,8902,English,3,160.0,2018-06-06 10:28:11.411613,Website B,Website B
User 1395,8903,English,17,439.0,2018-06-06 11:00:32.859549,Website B,Website B
User 1395,8904,English,21,1048.0,2018-06-06 12:23:58.654129,Website C,Website C
User 1395,8905,English,14,827.0,2018-06-06 10:41:36.580166,Website B,Website B
User 1395,8906,English,11,1055.0,2018-06-06 12:25:28.649361,Website C,Website C
User 1395,8907,English,9,893.0,2018-06-06 12:37:25.894399,Website C,Website C
User 1395,8908,English,15,1133.0,2018-06-06 12:36:33.306144,Website B,Website B
User 1395,8909,English,20,1875.0,2018-06-06 11:43:34.350227,Website D,Website D
User 1395,8910,English,20,1618.0,2018-06-06 12:50:43.084951,Website D,Website D
User 1395,8912,English,21,1121.0,2018-06-06 11:19:43.164696,Website D,Website D
User 1350,8913,English,30,1241.0,2018-06-06 13:12:28.528530,Website D,Website D
User 1350,8915,English,16,652.0,2018-06-06 11:38:33.868709,Website B,Website B
User 1350,8916,English,8,505.0,2018-06-06 13:06:48.390824,Website D,Website D
User 1404,8917,English,14,693.0,2018-06-06 11:30:25.092728,Website F,Other
User 1404,8919,English,9,585.0,2018-06-06 11:25:17.257433,Website C,Website C
User 1404,8920,English,26,1244.0,2018-06-06 12:43:52.585421,Website B,Website B
User 1367,8921,English,4,131.0,2018-06-06 11:17:11.475448,Website B,Website B
User 1338,8922,English,9,819.0,2018-06-06 12:26:56.416603,Website D,Website D
User 1315,8923,English,21,821.0,2018-06-06 12:02:25.047647,Website B,Website B
User 1338,8924,French,24,824.0,2018-06-06 12:44:43.074068,Website C,Website C
User 1349,8925,English,6,386.0,2018-06-06 11:41:28.453661,Website B,Website B
User 1391,8926,English,10,521.0,2018-06-06 12:32:44.339420,Website D,Website D
User 1308,8927,English,19,528.0,2018-06-06 11:20:27.506537,Website B,Website B
User 1350,8928,English,27,1292.0,2018-06-06 13:27:19.348082,Website B,Website B
User 1338,8929,English,14,611.0,2018-06-06 11:17:23.938054,Website B,Website B
User 1315,8930,English,7,307.0,2018-06-06 12:07:02.755961,Website B,Website B
User 1350,8932,English,17,892.0,2018-06-06 12:19:56.155078,Website C,Website C
User 1308,8933,English,11,371.0,2018-06-06 12:00:10.986087,Website B,Website B
User 1350,8934,English,20,1344.0,2018-06-06 12:55:07.282871,Website D,Website D
User 1404,8935,English,9,279.0,2018-06-06 12:39:07.425343,Website C,Website C
User 1404,8936,English,16,1475.0,2018-06-06 13:00:17.539166,Website B,Website B
User 1385,8937,English,6,426.0,2018-06-06 12:26:57.209352,Website D,Website D
User 1350,8938,English,46,1656.0,2018-06-06 14:01:34.970651,Website D,Website D
User 1391,8939,English,12,546.0,2018-06-06 13:53:06.070436,Website B,Website B
User 1391,8940,English,11,538.0,2018-06-06 12:25:21.817943,Website B,Website B
User 1385,8941,English,10,669.0,2018-06-06 13:27:25.620587,Website B,Website B
User 1350,8942,English,16,767.0,2018-06-06 13:47:19.039234,Website B,Website B
User 1391,8943,English,10,982.0,2018-06-06 13:23:13.348217,Website D,Website D
User 1391,8944,English,10,619.0,2018-06-06 14:07:25.176887,Website D,Website D
User 1385,8945,English,20,507.0,2018-06-06 13:26:57.783179,Website D,Website D
User 1391,8946,English,15,754.0,2018-06-06 13:24:55.704792,Website D,Website D
User 1385,8947,English,7,575.0,2018-06-06 13:23:54.530914,Website C,Website C
User 1395,8948,English,30,1497.0,2018-06-06 14:54:11.371190,Website C,Website C
User 1391,8949,English,15,687.0,2018-06-06 13:36:15.018764,Website B,Website B
User 1404,8950,English,27,2525.0,2018-06-06 13:24:32.677953,Website C,Website C
User 1391,8951,English,10,757.0,2018-06-06 13:30:30.370328,Website D,Website D
User 1404,8952,English,8,556.0,2018-06-06 12:59:13.842262,Website D,Website D
User 1391,8953,English,25,1611.0,2018-06-06 13:50:18.940105,Website B,Website B
User 1395,8954,English,17,877.0,2018-06-06 14:01:36.984952,Website F,Other
User 1391,8955,English,12,712.0,2018-06-06 14:22:37.113220,Website B,Website B
User 1395,8956,English,20,872.0,2018-06-06 14:28:02.507287,Website B,Website B
User 1404,8957,English,50,2871.0,2018-06-06 14:15:40.699309,Website B,Website B
User 1391,8958,English,30,2305.0,2018-06-06 14:47:13.774430,Website B,Website B
User 1395,8959,English,9,466.0,2018-06-06 13:52:25.396503,Website C,Website C
User 1395,8960,English,24,1690.0,2018-06-06 13:58:34.328144,Website C,Website C
User 1391,8961,English,8,632.0,2018-06-06 15:02:24.906879,Website C,Website C
User 1391,8962,English,28,1331.0,2018-06-06 14:51:17.979362,Website B,Website B
User 1404,8963,English,28,759.0,2018-06-06 15:34:28.825796,Website B,Website B
User 1395,8965,English,8,526.0,2018-06-06 14:38:07.128040,Website B,Website B
User 1395,8966,English,20,630.0,2018-06-06 15:02:35.072359,Website D,Website D
User 1395,8968,English,17,927.0,2018-06-06 15:08:34.867192,Website C,Website C
User 1404,8969,English,24,1281.0,2018-06-06 14:32:15.479157,Website C,Website C
User 1395,8970,English,8,589.0,2018-06-06 15:36:48.456360,Website D,Website D
User 1395,8971,English,17,863.0,2018-06-06 14:44:02.796056,Website B,Website B
User 1404,8972,English,36,1296.0,2018-06-06 15:04:40.156745,Website D,Website D
User 1404,8975,English,68,3838.0,2018-06-06 16:33:52.701649,Website C,Website C
User 1517,8976,English,7,587.0,2018-06-06 15:40:39.032484,Website B,Website B
User 1517,8977,English,18,1263.0,2018-06-06 14:38:11.839282,Website C,Website C
User 1517,8978,English,18,1152.0,2018-06-06 14:38:06.695760,Website C,Website C
User 1404,8979,English,23,917.0,2018-06-06 15:57:43.605720,Website B,Website B
User 1517,8980,English,30,908.0,2018-06-06 16:19:32.079755,Website C,Website C
User 1395,8981,English,15,1161.0,2018-06-06 16:09:33.043713,Website C,Website C
User 1395,8982,English,26,1293.0,2018-06-06 16:31:09.749543,Website F,Other
User 1395,8983,English,20,1876.0,2018-06-06 15:10:15.125277,Website D,Website D
User 1404,8984,English,25,1548.0,2018-06-06 15:53:30.743801,Website B,Website B
User 1395,8985,English,20,1162.0,2018-06-06 15:55:33.176605,Website B,Website B
User 1395,8986,English,8,474.0,2018-06-06 16:10:16.731253,Website D,Website D
User 1395,8987,English,21,1149.0,2018-06-06 16:23:23.135676,Website F,Other
User 1391,8988,English,9,746.0,2018-06-06 15:20:44.182413,Website C,Website C
User 1391,8989,English,5,519.0,2018-06-06 16:33:44.828229,Website B,Website B
User 1391,8990,English,7,473.0,2018-06-06 15:50:03.811485,Website D,Website D
User 1395,8991,English,15,783.0,2018-06-06 16:48:49.702716,Website C,Website C
User 1404,8992,English,11,890.0,2018-06-06 15:33:02.327902,Website B,Website B
User 1391,8993,English,9,617.0,2018-06-06 16:07:39.051700,Website B,Website B
User 1391,8994,English,8,562.0,2018-06-06 15:31:58.737146,Website B,Website B
